flow.stigma,stigmanum,uID,No.visits,year,Farm,Treatment,tc,variable,value,time,valbin
39,A,3000,1,2017,Ausfarm,V1,Visited,PTT,0,2,1
39,B,3000,1,2017,Ausfarm,V1,Visited,PTT,0,2,1
39,C,3000,1,2017,Ausfarm,V1,Visited,PTT,1,2,0
39,D,3000,1,2017,Ausfarm,V1,Visited,PTT,0,2,1
39,E,3000,1,2017,Ausfarm,V1,Visited,PTT,0,2,1
40,A,33,1,2017,Savio,V1,Visited,PTT,0,2,1
40,B,33,1,2017,Savio,V1,Visited,PTT,2,2,0
40,C,33,1,2017,Savio,V1,Visited,PTT,0,2,1
40,D,33,1,2017,Savio,V1,Visited,PTT,0,2,1
40,E,33,1,2017,Savio,V1,Visited,PTT,0,2,1
42,A,2011,1,2017,Savio,V1,Visited,PTT,0,2,1
42,B,2011,1,2017,Savio,V1,Visited,PTT,0,2,1
42,C,2011,1,2017,Savio,V1,Visited,PTT,0,2,1
42,D,2011,1,2017,Savio,V1,Visited,PTT,0,2,1
42,E,2011,1,2017,Savio,V1,Visited,PTT,0,2,1
4,A,2014,1,2017,Savio,V1,Visited,PTT,0,2,1
4,B,2014,1,2017,Savio,V1,Visited,PTT,0,2,1
4,C,2014,1,2017,Savio,V1,Visited,PTT,0,2,1
4,D,2014,1,2017,Savio,V1,Visited,PTT,0,2,1
4,E,2014,1,2017,Savio,V1,Visited,PTT,0,2,1
150,A,219for_v_st221,10,2018,savio,V10,Visited,PTT,0,2,1
150,B,219for_v_st221,10,2018,savio,V10,Visited,PTT,0,2,1
150,C,219for_v_st221,10,2018,savio,V10,Visited,PTT,0,2,1
246,C,219for_v_st223,10,2018,savio,V10,Visited,PTT,99,2,0
246,B,219for_v_st223,10,2018,savio,V10,Visited,PTT,86,2,0
246,A,219for_v_st223,10,2018,savio,V10,Visited,PTT,87,2,0
236,A,910v1_v_st001,10,2018,ausfarm,V10,Visited,PTT,71,2,0
236,B,910v1_v_st001,10,2018,ausfarm,V10,Visited,PTT,35,2,0
236,C,910v1_v_st001,10,2018,ausfarm,V10,Visited,PTT,42,2,0
236,D,910v1_v_st001,10,2018,ausfarm,V10,Visited,PTT,37,2,0
236,E,910v1_v_st001,10,2018,ausfarm,V10,Visited,PTT,4,2,0
236,F,910v1_v_st001,10,2018,ausfarm,V10,Visited,PTT,48,2,0
67,a,219for_v_st121,10,2018,savio,V10,Visited,PTT,12,2,0
67,b,219for_v_st121,10,2018,savio,V10,Visited,PTT,106,2,0
148,A,169for_v_st104,11,2018,savio,V11,Visited,PTT,5,2,0
148,B,169for_v_st104,11,2018,savio,V11,Visited,PTT,21,2,0
148,C,169for_v_st104,11,2018,savio,V11,Visited,PTT,2,2,0
148,D,169for_v_st104,11,2018,savio,V11,Visited,PTT,5,2,0
207,A,199for_v_std,11,2018,savio,V11,Visited,PTT,0,2,1
207,B,199for_v_std,11,2018,savio,V11,Visited,PTT,0,2,1
207,C,199for_v_std,11,2018,savio,V11,Visited,PTT,0,2,1
207,D,199for_v_std,11,2018,savio,V11,Visited,PTT,0,2,1
207,E,199for_v_std,11,2018,savio,V11,Visited,PTT,0,2,1
135,C,199for_v_stc,11,2018,savio,V11,Visited,PTT,76,2,0
135,D,199for_v_stc,11,2018,savio,V11,Visited,PTT,37,2,0
135,E,199for_v_stc,11,2018,savio,V11,Visited,PTT,85,2,0
135,a,199for_v_stc,11,2018,savio,V11,Visited,PTT,33,2,0
135,b,199for_v_stc,11,2018,savio,V11,Visited,PTT,65,2,0
165,A,219for_v_st126,12,2018,savio,V12,Visited,PTT,34,2,0
165,B,219for_v_st126,12,2018,savio,V12,Visited,PTT,15,2,0
165,C,219for_v_st126,12,2018,savio,V12,Visited,PTT,33,2,0
165,D,219for_v_st126,12,2018,savio,V12,Visited,PTT,11,2,0
165,E,219for_v_st126,12,2018,savio,V12,Visited,PTT,80,2,0
125,a,209for_v_st213,12,2018,savio,V12,Visited,PTT,2,2,0
125,b,209for_v_st213,12,2018,savio,V12,Visited,PTT,2,2,0
125,c,209for_v_st213,12,2018,savio,V12,Visited,PTT,3,2,0
125,d,209for_v_st213,12,2018,savio,V12,Visited,PTT,2,2,0
176,A,910v1_v_st008,3,2018,ausfarm,V3,Visited,PTT,51,2,0
176,B,910v1_v_st008,3,2018,ausfarm,V3,Visited,PTT,19,2,0
176,C,910v1_v_st008,3,2018,ausfarm,V3,Visited,PTT,1,2,0
176,D,910v1_v_st008,3,2018,ausfarm,V3,Visited,PTT,53,2,0
176,E,910v1_v_st008,3,2018,ausfarm,V3,Visited,PTT,21,2,0
277,E,209for_v_st211,3,2018,savio,V3,Visited,PTT,0,2,1
277,D,209for_v_st211,3,2018,savio,V3,Visited,PTT,0,2,1
277,C,209for_v_st211,3,2018,savio,V3,Visited,PTT,0,2,1
277,B,209for_v_st211,3,2018,savio,V3,Visited,PTT,0,2,1
277,A,209for_v_st211,3,2018,savio,V3,Visited,PTT,0,2,1
256,E,910v1_v_st003,3,2018,ausfarm,V3,Visited,PTT,72,2,0
256,D,910v1_v_st003,3,2018,ausfarm,V3,Visited,PTT,26,2,0
256,C,910v1_v_st003,3,2018,ausfarm,V3,Visited,PTT,64,2,0
256,B,910v1_v_st003,3,2018,ausfarm,V3,Visited,PTT,75,2,0
256,A,910v1_v_st003,3,2018,ausfarm,V3,Visited,PTT,59,2,0
242,E,199for_v_stb,3,2018,savio,V3,Visited,PTT,33,2,0
242,A,199for_v_stb,3,2018,savio,V3,Visited,PTT,24,2,0
242,B,199for_v_stb,3,2018,savio,V3,Visited,PTT,33,2,0
242,D,199for_v_stb,3,2018,savio,V3,Visited,PTT,23,2,0
242,C,199for_v_stb,3,2018,savio,V3,Visited,PTT,0,2,1
80,a,169for_v_st107,3,2018,savio,V3,Visited,PTT,0,2,1
80,b,169for_v_st107,3,2018,savio,V3,Visited,PTT,0,2,1
80,c,169for_v_st107,3,2018,savio,V3,Visited,PTT,1,2,0
80,d,169for_v_st107,3,2018,savio,V3,Visited,PTT,1,2,0
80,e,169for_v_st107,3,2018,savio,V3,Visited,PTT,5,2,0
84,a,910v1_v_st002,3,2018,ausfarm,V3,Visited,PTT,15,2,0
84,b,910v1_v_st002,3,2018,ausfarm,V3,Visited,PTT,7,2,0
84,c,910v1_v_st002,3,2018,ausfarm,V3,Visited,PTT,21,2,0
84,d,910v1_v_st002,3,2018,ausfarm,V3,Visited,PTT,7,2,0
84,e,910v1_v_st002,3,2018,ausfarm,V3,Visited,PTT,30,2,0
89,a,219for_v_st113,3,2018,savio,V3,Visited,PTT,5,2,0
89,b,219for_v_st113,3,2018,savio,V3,Visited,PTT,10,2,0
89,c,219for_v_st113,3,2018,savio,V3,Visited,PTT,13,2,0
89,d,219for_v_st113,3,2018,savio,V3,Visited,PTT,16,2,0
89,e,219for_v_st113,3,2018,savio,V3,Visited,PTT,28,2,0
106,a,209for_v_st110,3,2018,savio,V3,Visited,PTT,0,2,1
106,b,209for_v_st110,3,2018,savio,V3,Visited,PTT,2,2,0
106,c,209for_v_st110,3,2018,savio,V3,Visited,PTT,0,2,1
106,d,209for_v_st110,3,2018,savio,V3,Visited,PTT,1,2,0
114,a,219for_v_st219,3,2018,savio,V3,Visited,PTT,0,2,1
114,b,219for_v_st219,3,2018,savio,V3,Visited,PTT,2,2,0
114,c,219for_v_st219,3,2018,savio,V3,Visited,PTT,2,2,0
114,d,219for_v_st219,3,2018,savio,V3,Visited,PTT,2,2,0
24,A,106,3,2017,Nicoletti,V3,Visited,PTT,20,2,0
24,B,106,3,2017,Nicoletti,V3,Visited,PTT,1,2,0
24,C,106,3,2017,Nicoletti,V3,Visited,PTT,0,2,1
24,D,106,3,2017,Nicoletti,V3,Visited,PTT,0,2,1
32,A,96,3,2017,Nicoletti,V3,Visited,PTT,1,2,0
32,B,96,3,2017,Nicoletti,V3,Visited,PTT,0,2,1
32,C,96,3,2017,Nicoletti,V3,Visited,PTT,0,2,1
32,D,96,3,2017,Nicoletti,V3,Visited,PTT,7,2,0
32,E,96,3,2017,Nicoletti,V3,Visited,PTT,0,2,1
41,A,62,3,2017,Savio,V3,Visited,PTT,2,2,0
41,B,62,3,2017,Savio,V3,Visited,PTT,0,2,1
41,C,62,3,2017,Savio,V3,Visited,PTT,0,2,1
41,D,62,3,2017,Savio,V3,Visited,PTT,1,2,0
41,E,62,3,2017,Savio,V3,Visited,PTT,4,2,0
41,F,62,3,2017,Savio,V3,Visited,PTT,0,2,1
43,A,3027,3,2017,Nicoletti,V3,Visited,PTT,0,2,1
43,B,3027,3,2017,Nicoletti,V3,Visited,PTT,0,2,1
43,C,3027,3,2017,Nicoletti,V3,Visited,PTT,0,2,1
43,D,3027,3,2017,Nicoletti,V3,Visited,PTT,0,2,1
43,E,3027,3,2017,Nicoletti,V3,Visited,PTT,0,2,1
44,A,51,3,2017,Savio,V3,Visited,PTT,0,2,1
44,B,51,3,2017,Savio,V3,Visited,PTT,6,2,0
44,C,51,3,2017,Savio,V3,Visited,PTT,5,2,0
44,D,51,3,2017,Savio,V3,Visited,PTT,9,2,0
46,A,44,3,2017,Savio,V3,Visited,PTT,0,2,1
46,B,44,3,2017,Savio,V3,Visited,PTT,0,2,1
46,C,44,3,2017,Savio,V3,Visited,PTT,0,2,1
46,D,44,3,2017,Savio,V3,Visited,PTT,0,2,1
46,E,44,3,2017,Savio,V3,Visited,PTT,0,2,1
11,A,219for_v_st217,5,2018,savio,V5,Visited,PTT,0,2,1
11,B,219for_v_st217,5,2018,savio,V5,Visited,PTT,0,2,1
11,C,219for_v_st217,5,2018,savio,V5,Visited,PTT,0,2,1
11,D,219for_v_st217,5,2018,savio,V5,Visited,PTT,0,2,1
157,A,209for_v_st212,5,2018,savio,V5,Visited,PTT,0,2,1
157,B,209for_v_st212,5,2018,savio,V5,Visited,PTT,0,2,1
157,C,209for_v_st212,5,2018,savio,V5,Visited,PTT,0,2,1
157,D,209for_v_st212,5,2018,savio,V5,Visited,PTT,0,2,1
200,A,169for_v_st103,5,2018,savio,V5,Visited,PTT,0,2,1
200,B,169for_v_st103,5,2018,savio,V5,Visited,PTT,0,2,1
200,C,169for_v_st103,5,2018,savio,V5,Visited,PTT,0,2,1
200,D,169for_v_st103,5,2018,savio,V5,Visited,PTT,2,2,0
200,E,169for_v_st103,5,2018,savio,V5,Visited,PTT,0,2,1
200,F,169for_v_st103,5,2018,savio,V5,Visited,PTT,0,2,1
209,A,169for_v_st005,5,2018,savio,V5,Visited,PTT,34,2,0
209,B,169for_v_st005,5,2018,savio,V5,Visited,PTT,36,2,0
209,C,169for_v_st005,5,2018,savio,V5,Visited,PTT,3,2,0
209,D,169for_v_st005,5,2018,savio,V5,Visited,PTT,6,2,0
243,E,219for_v_st123,5,2018,savio,V5,Visited,PTT,86,2,0
243,D,219for_v_st123,5,2018,savio,V5,Visited,PTT,69,2,0
243,C,219for_v_st123,5,2018,savio,V5,Visited,PTT,107,2,0
243,B,219for_v_st123,5,2018,savio,V5,Visited,PTT,29,2,0
243,A,219for_v_st123,5,2018,savio,V5,Visited,PTT,30,2,0
222,A,169for_v_st004,5,2018,savio,V5,Visited,PTT,21,2,0
222,B,169for_v_st004,5,2018,savio,V5,Visited,PTT,74,2,0
222,C,169for_v_st004,5,2018,savio,V5,Visited,PTT,56,2,0
222,D,169for_v_st004,5,2018,savio,V5,Visited,PTT,27,2,0
222,E,169for_v_st004,5,2018,savio,V5,Visited,PTT,16,2,0
143,B,910v1_v_st109,5,2018,ausfarm,V5,Visited,PTT,11,2,0
143,A,910v1_v_st109,5,2018,ausfarm,V5,Visited,PTT,23,2,0
143,C,910v1_v_st109,5,2018,ausfarm,V5,Visited,PTT,13,2,0
143,D,910v1_v_st109,5,2018,ausfarm,V5,Visited,PTT,21,2,0
143,E,910v1_v_st109,5,2018,ausfarm,V5,Visited,PTT,35,2,0
12,A,1046,5,2017,Savio,V5,Visited,PTT,0,2,1
12,B,1046,5,2017,Savio,V5,Visited,PTT,0,2,1
12,C,1046,5,2017,Savio,V5,Visited,PTT,0,2,1
12,D,1046,5,2017,Savio,V5,Visited,PTT,0,2,1
13,A,2022,5,2017,Ausfarm,V5,Visited,PTT,22,2,0
13,B,2022,5,2017,Ausfarm,V5,Visited,PTT,1,2,0
13,C,2022,5,2017,Ausfarm,V5,Visited,PTT,6,2,0
13,D,2022,5,2017,Ausfarm,V5,Visited,PTT,1,2,0
23,A,2018,5,2017,Savio,V5,Visited,PTT,0,2,1
23,B,2018,5,2017,Savio,V5,Visited,PTT,0,2,1
23,C,2018,5,2017,Savio,V5,Visited,PTT,0,2,1
23,D,2018,5,2017,Savio,V5,Visited,PTT,0,2,1
23,E,2018,5,2017,Savio,V5,Visited,PTT,0,2,1
26,A,55,5,2017,Savio,V5,Visited,PTT,0,2,1
26,B,55,5,2017,Savio,V5,Visited,PTT,2,2,0
26,C,55,5,2017,Savio,V5,Visited,PTT,1,2,0
26,D,55,5,2017,Savio,V5,Visited,PTT,1,2,0
26,E,55,5,2017,Savio,V5,Visited,PTT,1,2,0
28,A,85,5,2017,Nicoletti,V5,Visited,PTT,9,2,0
28,B,85,5,2017,Nicoletti,V5,Visited,PTT,7,2,0
28,C,85,5,2017,Nicoletti,V5,Visited,PTT,4,2,0
28,D,85,5,2017,Nicoletti,V5,Visited,PTT,2,2,0
28,E,85,5,2017,Nicoletti,V5,Visited,PTT,5,2,0
45,A,2028,5,2017,Ausfarm,V5,Visited,PTT,10,2,0
45,B,2028,5,2017,Ausfarm,V5,Visited,PTT,0,2,1
45,C,2028,5,2017,Ausfarm,V5,Visited,PTT,0,2,1
45,D,2028,5,2017,Ausfarm,V5,Visited,PTT,22,2,0
45,E,2028,5,2017,Ausfarm,V5,Visited,PTT,1,2,0
27,A,910v1_v_st101,7,2018,ausfarm,V7,Visited,PTT,13,2,0
27,B,910v1_v_st101,7,2018,ausfarm,V7,Visited,PTT,16,2,0
27,C,910v1_v_st101,7,2018,ausfarm,V7,Visited,PTT,7,2,0
27,D,910v1_v_st101,7,2018,ausfarm,V7,Visited,PTT,4,2,0
27,E,910v1_v_st101,7,2018,ausfarm,V7,Visited,PTT,29,2,0
158,A,169for_v_st106,7,2018,savio,V7,Visited,PTT,23,2,0
158,B,169for_v_st106,7,2018,savio,V7,Visited,PTT,10,2,0
158,C,169for_v_st106,7,2018,savio,V7,Visited,PTT,2,2,0
158,D,169for_v_st106,7,2018,savio,V7,Visited,PTT,16,2,0
158,E,169for_v_st106,7,2018,savio,V7,Visited,PTT,33,2,0
197,A,169for_v_st205,7,2018,savio,V7,Visited,PTT,26,2,0
197,B,169for_v_st205,7,2018,savio,V7,Visited,PTT,11,2,0
197,C,169for_v_st205,7,2018,savio,V7,Visited,PTT,1,2,0
214,A,219for_v_st224,7,2018,savio,V7,Visited,PTT,1,2,0
214,B,219for_v_st224,7,2018,savio,V7,Visited,PTT,3,2,0
214,C,219for_v_st224,7,2018,savio,V7,Visited,PTT,32,2,0
214,D,219for_v_st224,7,2018,savio,V7,Visited,PTT,3,2,0
218,A,910v1_v_st104,7,2018,ausfarm,V7,Visited,PTT,37,2,0
218,B,910v1_v_st104,7,2018,ausfarm,V7,Visited,PTT,10,2,0
218,C,910v1_v_st104,7,2018,ausfarm,V7,Visited,PTT,45,2,0
218,D,910v1_v_st104,7,2018,ausfarm,V7,Visited,PTT,17,2,0
218,E,910v1_v_st104,7,2018,ausfarm,V7,Visited,PTT,12,2,0
283,E,910v1_v_st102,7,2018,ausfarm,V7,Visited,PTT,11,2,0
283,D,910v1_v_st102,7,2018,ausfarm,V7,Visited,PTT,13,2,0
283,C,910v1_v_st102,7,2018,ausfarm,V7,Visited,PTT,24,2,0
283,B,910v1_v_st102,7,2018,ausfarm,V7,Visited,PTT,13,2,0
283,A,910v1_v_st102,7,2018,ausfarm,V7,Visited,PTT,13,2,0
69,a,910v1_v_st106,7,2018,ausfarm,V7,Visited,PTT,20,2,0
69,b,910v1_v_st106,7,2018,ausfarm,V7,Visited,PTT,15,2,0
69,c,910v1_v_st106,7,2018,ausfarm,V7,Visited,PTT,28,2,0
69,d,910v1_v_st106,7,2018,ausfarm,V7,Visited,PTT,15,2,0
94,a,219for_v_st124,7,2018,savio,V7,Visited,PTT,15,2,0
94,b,219for_v_st124,7,2018,savio,V7,Visited,PTT,41,2,0
94,c,219for_v_st124,7,2018,savio,V7,Visited,PTT,41,2,0
94,d,219for_v_st124,7,2018,savio,V7,Visited,PTT,21,2,0
94,e,219for_v_st124,7,2018,savio,V7,Visited,PTT,9,2,0
184,A,199for_v_sta,8,2018,savio,V8,Visited,PTT,24,2,0
184,B,199for_v_sta,8,2018,savio,V8,Visited,PTT,13,2,0
184,C,199for_v_sta,8,2018,savio,V8,Visited,PTT,51,2,0
184,D,199for_v_sta,8,2018,savio,V8,Visited,PTT,0,2,1
292,E,910v1_v_st103,8,2018,ausfarm,V8,Visited,PTT,7,2,0
292,D,910v1_v_st103,8,2018,ausfarm,V8,Visited,PTT,1,2,0
292,C,910v1_v_st103,8,2018,ausfarm,V8,Visited,PTT,2,2,0
292,B,910v1_v_st103,8,2018,ausfarm,V8,Visited,PTT,17,2,0
292,A,910v1_v_st103,8,2018,ausfarm,V8,Visited,PTT,3,2,0
138,A,219for_v_st222,8,2018,savio,V8,Visited,PTT,91,2,0
138,B,219for_v_st222,8,2018,savio,V8,Visited,PTT,30,2,0
138,C,219for_v_st222,8,2018,savio,V8,Visited,PTT,65,2,0
138,D,219for_v_st222,8,2018,savio,V8,Visited,PTT,62,2,0
138,E,219for_v_st222,8,2018,savio,V8,Visited,PTT,37,2,0
39,a,209for_v_st209,8,2018,savio,V8,Visited,PTT,3,2,0
39,b,209for_v_st209,8,2018,savio,V8,Visited,PTT,1,2,0
39,c,209for_v_st209,8,2018,savio,V8,Visited,PTT,9,2,0
39,d,209for_v_st209,8,2018,savio,V8,Visited,PTT,5,2,0
173,A,169for_v_st105,9,2018,savio,V9,Visited,PTT,7,2,0
173,B,169for_v_st105,9,2018,savio,V9,Visited,PTT,12,2,0
173,C,169for_v_st105,9,2018,savio,V9,Visited,PTT,4,2,0
173,D,169for_v_st105,9,2018,savio,V9,Visited,PTT,2,2,0
121,a,209for_v_st214,9,2018,savio,V9,Visited,PTT,0,2,1
121,b,209for_v_st214,9,2018,savio,V9,Visited,PTT,0,2,1
121,c,209for_v_st214,9,2018,savio,V9,Visited,PTT,0,2,1
121,d,209for_v_st214,9,2018,savio,V9,Visited,PTT,0,2,1
121,e,209for_v_st214,9,2018,savio,V9,Visited,PTT,0,2,1
6,A,199cos_c_st009,na,2018,rizzatto,C,Control,PTM,0,3,1
6,B,199cos_c_st009,na,2018,rizzatto,C,Control,PTM,0,3,1
6,C,199cos_c_st009,na,2018,rizzatto,C,Control,PTM,0,3,1
6,D,199cos_c_st009,na,2018,rizzatto,C,Control,PTM,0,3,1
6,E,199cos_c_st009,na,2018,rizzatto,C,Control,PTM,0,3,1
211,A,139for_c_st020,na,2018,savio,C,Control,PTM,3,3,0
211,B,139for_c_st020,na,2018,savio,C,Control,PTM,0,3,1
211,C,139for_c_st020,na,2018,savio,C,Control,PTM,0,3,1
288,E,139for_c_st009,na,2018,savio,C,Control,PTM,0,3,1
288,D,139for_c_st009,na,2018,savio,C,Control,PTM,0,3,1
288,C,139for_c_st009,na,2018,savio,C,Control,PTM,0,3,1
288,B,139for_c_st009,na,2018,savio,C,Control,PTM,0,3,1
288,A,139for_c_st009,na,2018,savio,C,Control,PTM,1,3,0
97,a,179pit_c_st012,na,2018,fastfruit,C,Control,PTM,0,3,1
97,b,179pit_c_st012,na,2018,fastfruit,C,Control,PTM,0,3,1
97,c,179pit_c_st012,na,2018,fastfruit,C,Control,PTM,0,3,1
97,d,179pit_c_st012,na,2018,fastfruit,C,Control,PTM,0,3,1
97,e,179pit_c_st012,na,2018,fastfruit,C,Control,PTM,0,3,1
110,a,159pom_c_st002a,NA,2018,ausfarm,C,Control,PTM,0,3,1
110,b,159pom_c_st002a,NA,2018,ausfarm,C,Control,PTM,0,3,1
110,c,159pom_c_st002a,NA,2018,ausfarm,C,Control,PTM,15,3,0
110,d,159pom_c_st002a,NA,2018,ausfarm,C,Control,PTM,14,3,0
110,e,159pom_c_st002a,NA,2018,ausfarm,C,Control,PTM,4,3,0
14,A,2029,na,2017,Ausfarm,C,Control,PTM,0,3,1
14,B,2029,na,2017,Ausfarm,C,Control,PTM,0,3,1
14,C,2029,na,2017,Ausfarm,C,Control,PTM,0,3,1
14,D,2029,na,2017,Ausfarm,C,Control,PTM,0,3,1
14,E,2029,na,2017,Ausfarm,C,Control,PTM,0,3,1
16,A,5001,na,2017,Ausfarm,C,Control,PTM,0,3,1
16,B,5001,na,2017,Ausfarm,C,Control,PTM,0,3,1
16,C,5001,na,2017,Ausfarm,C,Control,PTM,0,3,1
16,D,5001,na,2017,Ausfarm,C,Control,PTM,0,3,1
16,E,5001,na,2017,Ausfarm,C,Control,PTM,0,3,1
17,A,5008,na,2017,Ausfarm,C,Control,PTM,0,3,1
17,B,5008,na,2017,Ausfarm,C,Control,PTM,0,3,1
17,C,5008,na,2017,Ausfarm,C,Control,PTM,0,3,1
17,D,5008,na,2017,Ausfarm,C,Control,PTM,0,3,1
17,E,5008,na,2017,Ausfarm,C,Control,PTM,0,3,1
1,A,5007,na,2017,Ausfarm,C,Control,PTM,0,3,1
1,B,5007,na,2017,Ausfarm,C,Control,PTM,0,3,1
1,C,5007,na,2017,Ausfarm,C,Control,PTM,0,3,1
1,D,5007,na,2017,Ausfarm,C,Control,PTM,0,3,1
21,A,5011,na,2017,Ausfarm,C,Control,PTM,0,3,1
21,B,5011,na,2017,Ausfarm,C,Control,PTM,0,3,1
21,C,5011,na,2017,Ausfarm,C,Control,PTM,0,3,1
27,A,50,na,2017,Savio,C,Control,PTM,0,3,1
27,B,50,na,2017,Savio,C,Control,PTM,0,3,1
27,C,50,na,2017,Savio,C,Control,PTM,0,3,1
27,D,50,na,2017,Savio,C,Control,PTM,0,3,1
27,E,50,na,2017,Savio,C,Control,PTM,0,3,1
2,A,5002,na,2017,Ausfarm,C,Control,PTM,0,3,1
2,B,5002,na,2017,Ausfarm,C,Control,PTM,0,3,1
2,C,5002,na,2017,Ausfarm,C,Control,PTM,0,3,1
2,D,5002,na,2017,Ausfarm,C,Control,PTM,0,3,1
2,E,5002,na,2017,Ausfarm,C,Control,PTM,0,3,1
35,A,5020,na,2017,Ausfarm,C,Control,PTM,0,3,1
35,B,5020,na,2017,Ausfarm,C,Control,PTM,0,3,1
35,C,5020,na,2017,Ausfarm,C,Control,PTM,0,3,1
35,D,5020,na,2017,Ausfarm,C,Control,PTM,0,3,1
3,A,101,na,2017,Nicoletti,C,Control,PTM,0,3,1
3,B,101,na,2017,Nicoletti,C,Control,PTM,0,3,1
3,C,101,na,2017,Nicoletti,C,Control,PTM,0,3,1
3,D,101,na,2017,Nicoletti,C,Control,PTM,0,3,1
5,A,90,na,2017,Nicoletti,C,Control,PTM,0,3,1
5,B,90,na,2017,Nicoletti,C,Control,PTM,0,3,1
5,C,90,na,2017,Nicoletti,C,Control,PTM,0,3,1
5,D,90,na,2017,Nicoletti,C,Control,PTM,0,3,1
5,E,90,na,2017,Nicoletti,C,Control,PTM,0,3,1
6,A,3001,na,2017,Ausfarm,C,Control,PTM,0,3,1
6,B,3001,na,2017,Ausfarm,C,Control,PTM,0,3,1
6,C,3001,na,2017,Ausfarm,C,Control,PTM,0,3,1
6,D,3001,na,2017,Ausfarm,C,Control,PTM,0,3,1
6,E,3001,na,2017,Ausfarm,C,Control,PTM,0,3,1
8,A,2017,na,2017,Savio,C,Control,PTM,0,3,1
8,B,2017,na,2017,Savio,C,Control,PTM,0,3,1
8,C,2017,na,2017,Savio,C,Control,PTM,0,3,1
8,D,2017,na,2017,Savio,C,Control,PTM,0,3,1
8,E,2017,na,2017,Savio,C,Control,PTM,0,3,1
8,A,1710for_hp_st003,NA,2018,savio,HP,Hand pollinated,PTM,37,3,0
8,B,1710for_hp_st003,NA,2018,savio,HP,Hand pollinated,PTM,18,3,0
8,C,1710for_hp_st003,NA,2018,savio,HP,Hand pollinated,PTM,58,3,0
8,D,1710for_hp_st003,NA,2018,savio,HP,Hand pollinated,PTM,57,3,0
8,E,1710for_hp_st003,NA,2018,savio,HP,Hand pollinated,PTM,62,3,0
18,A,219pit_hp_st305,NA,2018,fastfruit,HP,Hand pollinated,PTM,2,3,0
18,B,219pit_hp_st305,NA,2018,fastfruit,HP,Hand pollinated,PTM,0,3,1
18,C,219pit_hp_st305,NA,2018,fastfruit,HP,Hand pollinated,PTM,1,3,0
18,D,219pit_hp_st305,NA,2018,fastfruit,HP,Hand pollinated,PTM,1,3,0
18,E,219pit_hp_st305,NA,2018,fastfruit,HP,Hand pollinated,PTM,0,3,1
18,F,219pit_hp_st305,NA,2018,fastfruit,HP,Hand pollinated,PTM,0,3,1
169,A,1710for_hp_st008,na,2018,savio,HP,Hand pollinated,PTM,75,3,0
169,B,1710for_hp_st008,na,2018,savio,HP,Hand pollinated,PTM,77,3,0
169,C,1710for_hp_st008,na,2018,savio,HP,Hand pollinated,PTM,24,3,0
169,D,1710for_hp_st008,na,2018,savio,HP,Hand pollinated,PTM,75,3,0
169,E,1710for_hp_st008,na,2018,savio,HP,Hand pollinated,PTM,91,3,0
169,F,1710for_hp_st008,na,2018,savio,HP,Hand pollinated,PTM,123,3,0
182,A,1710acr_hp_st103,na,2018,ausfarm,HP,Hand pollinated,PTM,35,3,0
182,B,1710acr_hp_st103,na,2018,ausfarm,HP,Hand pollinated,PTM,63,3,0
182,C,1710acr_hp_st103,na,2018,ausfarm,HP,Hand pollinated,PTM,7,3,0
182,D,1710acr_hp_st103,na,2018,ausfarm,HP,Hand pollinated,PTM,36,3,0
182,E,1710acr_hp_st103,na,2018,ausfarm,HP,Hand pollinated,PTM,14,3,0
46,a,1710v1_hp_st108,na,2018,ausfarm,HP,Hand pollinated,PTM,38,3,0
46,b,1710v1_hp_st108,na,2018,ausfarm,HP,Hand pollinated,PTM,39,3,0
46,c,1710v1_hp_st108,na,2018,ausfarm,HP,Hand pollinated,PTM,29,3,0
46,d,1710v1_hp_st108,na,2018,ausfarm,HP,Hand pollinated,PTM,35,3,0
46,e,1710v1_hp_st108,na,2018,ausfarm,HP,Hand pollinated,PTM,42,3,0
11,A,4014,na,2017,Savio,HP,Hand pollinated,PTM,0,3,1
11,B,4014,na,2017,Savio,HP,Hand pollinated,PTM,0,3,1
11,C,4014,na,2017,Savio,HP,Hand pollinated,PTM,0,3,1
11,D,4014,na,2017,Savio,HP,Hand pollinated,PTM,2,3,0
18,A,4015,na,2017,Savio,HP,Hand pollinated,PTM,32,3,0
18,B,4015,na,2017,Savio,HP,Hand pollinated,PTM,12,3,0
18,C,4015,na,2017,Savio,HP,Hand pollinated,PTM,16,3,0
18,D,4015,na,2017,Savio,HP,Hand pollinated,PTM,37,3,0
19,A,4017,na,2017,Savio,HP,Hand pollinated,PTM,3,3,0
19,B,4017,na,2017,Savio,HP,Hand pollinated,PTM,0,3,1
19,C,4017,na,2017,Savio,HP,Hand pollinated,PTM,4,3,0
19,D,4017,na,2017,Savio,HP,Hand pollinated,PTM,4,3,0
19,E,4017,na,2017,Savio,HP,Hand pollinated,PTM,0,3,1
30,A,4013,na,2017,Savio,HP,Hand pollinated,PTM,9,3,0
30,B,4013,na,2017,Savio,HP,Hand pollinated,PTM,18,3,0
30,C,4013,na,2017,Savio,HP,Hand pollinated,PTM,2,3,0
30,D,4013,na,2017,Savio,HP,Hand pollinated,PTM,7,3,0
30,E,4013,na,2017,Savio,HP,Hand pollinated,PTM,2,3,0
31,A,4004,na,2017,Savio,HP,Hand pollinated,PTM,11,3,0
